timestamp,accel_X,accel_Y,accel_Z
1657079128692,268,-808,-318
1657079128732,318,-645,-257
1657079128772,334,-634,-310
1657079128812,396,-467,-310
1657079128852,287,-349,-237
1657079128892,150,-664,-241
1657079128932,186,-1148,-316
1657079128972,417,-1314,-602
1657079129012,559,-1399,-432
1657079129052,652,-1193,-287
1657079129092,342,-834,-416
1657079129132,200,-651,-453
1657079129172,300,-495,-369
1657079129212,384,-273,-391
1657079129252,430,-177,-316
1657079129292,393,-467,-294
1657079129332,675,-687,-598
1657079129372,985,-689,-1012
1657079129412,1359,-656,-1046
1657079129452,982,-564,-1010
1657079129492,571,-621,-962
1657079129532,777,-575,-484
1657079129572,765,-524,-143
1657079129612,601,-353,-121
1657079129652,505,-373,-198
1657079129692,554,-545,-406
1657079129732,784,-961,-453
1657079129772,973,-1178,-604
1657079129812,928,-1141,-781
1657079129852,779,-872,-723
1657079129892,367,-616,-606
1657079129932,130,-560,-440
1657079129972,162,-433,-359
1657079130012,218,-452,-414
1657079130052,279,-583,-319
1657079130092,447,-548,-243
1657079130132,432,-529,-257
1657079130172,33,-973,-511
1657079130212,178,-1140,-663
1657079130252,397,-1409,-660
1657079130292,441,-1193,-821
1657079130332,41,-925,-735
1657079130372,3,-808,-381
1657079130412,154,-589,-286
1657079130452,324,-501,-233
1657079130492,259,-539,-218
1657079130532,261,-658,-299
1657079130572,93,-1044,-383
1657079130612,150,-1354,-429
1657079130652,258,-1428,-435
1657079130692,428,-1243,-466
1657079130732,278,-1033,-505
1657079130772,114,-881,-385
1657079130812,164,-738,-385
1657079130852,324,-644,-300
1657079130892,263,-714,-135
1657079130932,358,-598,-245
1657079130972,241,-601,-353
1657079131012,59,-759,-466
1657079131052,169,-993,-591
1657079131092,340,-1203,-757
1657079131132,499,-916,-810
1657079131172,294,-737,-636
1657079131212,-50,-389,-622
1657079131252,231,-279,-586
1657079131292,108,-45,-615
1657079131332,325,-51,-340
1657079131372,873,-6,-183
1657079131412,1037,-383,-444
1657079131452,1346,-1114,-752
1657079131492,1956,-1052,-710
1657079131532,2046,-735,-586
1657079131572,1613,-424,-706
1657079131612,1017,-189,-583
1657079131652,782,-93,-405
1657079131692,473,-36,-413
1657079131732,288,-45,-341
1657079131772,242,3,-292
1657079131812,170,86,-272
1657079131852,89,-33,-338
